"","model-shift","table","test_cat","test_name","slope","p-val","slope-no-extreme","p-val-no-extreme"
"645","model 17 vs 10","adni","_memory","CDMEMORY.bl","-0.00309973371161889","0.172038858252468","-0.00522033115345743","0.0940050586638981"
"646","model 17 vs 10","adni","_memory","COMBINED PVALUES","5","0.00201152228081813","5","0.000828765857147235"
"647","model 17 vs 10","adni","_language","EcogSPLang.bl","-0.00955851198895475","0.0390875509749585","-0.00730534719995073","0.247007215632354"
"648","model 17 vs 10","adni","_language","MMSE_LANGUAGE.bl","-0.00372328714201211","0.367909018732712","-0.00251037779103277","0.654191107856118"
"649","model 17 vs 10","adni","_language","ADAS_LANGUAGE.bl","-0.0132276267856703","0.0963199617116771","-0.00728069798834466","0.502550008493332"
"650","model 17 vs 10","adni","_language","MOCA_LANGUAGE.bl","-0.018184702626046","0.592678561793206","0.00650340568831213","0.88894187508221"
"651","model 17 vs 10","adni","_language","COMBINED PVALUES","4","0.0566458553037245","4","0.680828720180462"
"652","model 17 vs 10","adni","_orientation","MMSE_ORIENTATION.bl","-0.0105745272779389","0.173787780490298","-0.00979478088367019","0.361502408979193"
"653","model 17 vs 10","adni","_orientation","ADAS_ORIENTATION.bl","-0.00986477352019951","0.180211727748685","-0.00618571276822178","0.544642591336458"
"654","model 17 vs 10","adni","_orientation","MOCA_ORIENTATION.bl","0.00855693561260867","0.147073778557155","0.00425588159532297","0.600588591982287"
"655","model 17 vs 10","adni","_orientation","CDORIENT.bl","-0.00520177177080405","0.0215088230647717","-0.00389729311057979","0.205656138999228"
"656","model 17 vs 10","adni","_orientation","COMBINED PVALUES","4","0.00688452203128006","4","0.342918046236034"
"657","model 17 vs 10","adni","_visuospatial","EcogSPVisspat.bl","-0.0105941677041761","0.0127111439160175","-0.00469898034046649","0.416765644765122"
"658","model 17 vs 10","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.0032176346591856","0.435143199314489","-0.00595629877266062","0.289510387226584"
"659","model 17 vs 10","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0219941949505599","0.0026177266944209","0.0124442060798055","0.210586801098354"
"660","model 17 vs 10","adni","_visuospatial","COMBINED PVALUES","3","0.00136469675940264","3","0.182446661175403"
"661","model 17 vs 10","adni","_execfunc","EcogSPEF.bl","-0.00911768617238701","0.0539987454691265","-0.00559033165477201","0.391436735440601"
"662","model 17 vs 10","adni","_execfunc","MMSE_ATTCALC.bl","-0.0133845165919467","0.0410570009130173","-0.00696595289726093","0.437647358478782"
"663","model 17 vs 10","adni","_execfunc","MOCA_EF.bl","0.0198904971166677","0.2363811422365","0.0200219172339367","0.373479330384483"
"664","model 17 vs 10","adni","_execfunc","CDJUDGE.bl","-0.00404791341272845","0.0669126041512833","-0.00559528071039008","0.0634979840822899"
"665","model 17 vs 10","adni","_execfunc","COMBINED PVALUES","4","0.00270546817738241","4","0.127016014934725"
"666","model 17 vs 10","epad","","mmse_total.bl","0.0222320309837696","0.00465827793739998","0.0279365960870858","0.00769010353527203"
"667","model 17 vs 10","epad","","cdr_sum_of_box.bl","-0.0113511553980694","0.000350988103652082","-0.0160418334529424","0.000179921772844175"
"668","model 17 vs 10","epad","","rbans_total_scale.bl","0.144004905083616","0.0273422707991479","0.275790929631845","0.00146628712946642"
"669","model 17 vs 10","epad","","flanker_score.bl","0.0127674385889243","0.00420937052565088","0.0137587132059854","0.0164055139929603"
"670","model 17 vs 10","epad","","dotcount_total.bl","0.0507848605353278","0.0410896927020766","0.0747572903701209","0.0254962788724434"
"671","model 17 vs 10","epad","","fav_delay_total_correct.bl","0.061074819843206","0.0704288722000068","0.133487129171336","0.0028148936769202"
"672","model 17 vs 10","epad","","fav_learn_r2_correct.bl","0.0306417388675439","0.016552120442594","0.0582295709720013","0.000517398825097192"
"673","model 17 vs 10","epad","","fav_learn_r1_correct.bl","0.00626345955257468","0.557169383359379","0.0317070939447501","0.0228121793311425"
"674","model 17 vs 10","epad","","fav_rec_total_correct.bl","0.016558749925254","0.0445246870938105","0.0435655270235298","6.18016236655142e-05"
"675","model 17 vs 10","epad","","gds_total.bl","-0.0290395081256008","0.168730391504545","-0.00717991988511904","0.796136970502788"
"676","model 17 vs 10","epad","","ptau_result.bl","0.0208918757754605","0.651342892525415","-0.0602703112697134","0.306313267597474"
"677","model 17 vs 10","epad","","ttau_result.bl","0.115463733921281","0.788466509955185","-0.542048393365246","0.328453676721897"
"678","model 17 vs 10","epad","","abeta_1_42_result.bl","3.99395690722965","0.0501953458049369","6.45485879130384","0.0159595509966582"
"679","model 17 vs 10","epad","","st_trial_total.bl","0.0442777711323473","0.0225190164031743","0.0538389116929837","0.0356434856282169"
"680","model 17 vs 10","epad","","fms_med_total.bl","0.0140711709115808","0.377673078786148","0.0167437274424971","0.427524267877835"
"681","model 17 vs 10","epad","","COMBINED PVALUES","13","1.80000367244971e-07","13","1.13157755901433e-12"
"682","model 17 vs 10","epad","_memory","rbans_delayed_memory_index.bl","0.0964938000145849","0.186972220315454","0.226805716803028","0.0208573040816144"
"683","model 17 vs 10","epad","_memory","rbans_immediate_memory_index.bl","0.161880275700241","0.015366995156372","0.305228785098987","0.000636738642826126"
"684","model 17 vs 10","epad","_memory","mmse_recall_total.bl","0.00710962496962928","0.0349319708831676","0.00954665415223619","0.0340212508670041"
"685","model 17 vs 10","epad","_memory","cdr_memory.bl","-0.0028832228479619","0.0105631405948969","-0.00476528033610883","0.00156321245273681"
"686","model 17 vs 10","epad","_memory","COMBINED PVALUES","4","0.000169146887577219","4","2.59706950897872e-07"
"687","model 17 vs 10","epad","_language","rbans_language_index.bl","0.0272519114725976","0.574449459206528","0.0896628910442652","0.163192898286471"
"688","model 17 vs 10","epad","_language","mmse_naming_total.bl","-0.000468652053468856","0.156109161464092","-0.000850971417492249","0.0594634790322044"
"689","model 17 vs 10","epad","_language","COMBINED PVALUES","2","0.28033281468215","2","0.0362031092285985"
"690","model 17 vs 10","epad","_orientation","mmse_orientation_total.bl","0.000344095367640551","0.90370619404511","0.00200083512082784","0.599264885378896"
"691","model 17 vs 10","epad","_orientation","cdr_orientation.bl","-0.0020843801752982","0.00437910663612249","-0.00243047410027587","0.0129552989113486"
"692","model 17 vs 10","epad","_orientation","COMBINED PVALUES","2","0.175605921903274","2","0.0811591706421635"
"693","model 17 vs 10","epad","_visuospatial","flanker_score.bl","0.0127674385889243","0.00420937052565088","0.0137587132059854","0.0164055139929603"
"694","model 17 vs 10","epad","_visuospatial","fms_med_total.bl","0.0140711709115808","0.377673078786148","0.0167437274424971","0.427524267877835"
"695","model 17 vs 10","epad","_visuospatial","st_trial_total.bl","0.0442777711323473","0.0225190164031743","0.0538389116929837","0.0356434856282169"
"696","model 17 vs 10","epad","_visuospatial","rbans_visuo_constructional_index.bl","-0.0122380068310711","0.867825755591752","0.0734876929864338","0.448681085790575"
"697","model 17 vs 10","epad","_visuospatial","COMBINED PVALUES","4","0.0276023686982542","4","0.0167993963069713"
"698","model 17 vs 10","epad","_execfunc","mmse_calc_total.bl","0.0102064234197362","0.0103775765159063","0.0120044287165222","0.0240770242306053"
"699","model 17 vs 10","epad","_execfunc","cdr_judgement.bl","-0.00417901994824745","1.49282852840406e-05","-0.00528329106077161","4.37219373400288e-05"
"700","model 17 vs 10","epad","_execfunc","COMBINED PVALUES","2","2.24853939369975e-06","2","1.51469623514989e-05"
"701","model 17 vs 11","adni","","MMSE.bl","0.0386507366197671","0.017526925437153","0.0472192817165906","0.0261374492051756"
"702","model 17 vs 11","adni","","CDRSB.bl","-0.0258841635023391","0.0120758456069139","-0.0287697722906155","0.0347040477910442"
"703","model 17 vs 11","adni","","EcogSPTotal.bl","-0.00874976889834166","0.0611227924812296","-0.00771490723884485","0.211387184887315"
"704","model 17 vs 11","adni","","ADAS13.bl","-0.149551638971543","0.0100470747095293","-0.137805120118699","0.0675806228636085"
"705","model 17 vs 11","adni","","MOCA.bl","0.0333418743979323","0.221087797958829","0.0326440215304275","0.362625549159581"
"706","model 17 vs 11","adni","","GDTOTAL.bl","0.0109846246413203","0.271716528836869","0.0140039400089687","0.281523732095032"
"707","model 17 vs 11","adni","","PTAU.bl","-0.0726078701734252","0.470635952864277","0.0594778083607176","0.652324702130336"
"708","model 17 vs 11","adni","","TAU.bl","-0.674902847854674","0.466680653948989","0.726644684190411","0.548812359202113"
"709","model 17 vs 11","adni","","ABETA.bl","5.24514412381468","0.11769513854493","6.42496853924469","0.145895064303721"
"710","model 17 vs 11","adni","","COMBINED PVALUES","8","0.000288682273959274","8","0.00904097824913033"
"711","model 17 vs 11","adni","_memory","EcogSPMem.bl","-0.0100373287493068","0.0801147814134359","-0.00834233150362526","0.265687973329355"
"712","model 17 vs 11","adni","_memory","MMSE_RECALL.bl","-0.0118629378380885","0.0773339963258451","-0.0154897879648449","0.0749985296386449"
"713","model 17 vs 11","adni","_memory","ADAS_MEMORY.bl","-0.104592039615901","0.00956934694061949","-0.0848380152987036","0.103525563891623"
"714","model 17 vs 11","adni","_memory","MOCA_MEMORY.bl","0.0190295466482995","0.525613243824644","0.00719619402997184","0.854211331387955"
"715","model 17 vs 11","adni","_memory","CDMEMORY.bl","-0.0051740132636857","0.0315198282788438","-0.0057792320316984","0.0679590090371319"
"716","model 17 vs 11","adni","_memory","COMBINED PVALUES","5","0.000920189827949208","5","0.0461719636318168"
"717","model 17 vs 11","adni","_language","EcogSPLang.bl","-0.00570110647574669","0.246083113169293","-0.00302502642823848","0.637635970043714"
"718","model 17 vs 11","adni","_language","MMSE_LANGUAGE.bl","-0.000115562103309506","0.978936852641685","-0.00574050753740439","0.320805554969495"
"719","model 17 vs 11","adni","_language","ADAS_LANGUAGE.bl","-0.0192369113143873","0.0224648215159877","-0.0165856118405327","0.136318432128572"
"720","model 17 vs 11","adni","_language","MOCA_LANGUAGE.bl","0.000550993503067313","0.987812612536155","-0.0175998209780737","0.71135031257622"
"721","model 17 vs 11","adni","_language","COMBINED PVALUES","4","0.786876472911983","4","0.372027399497179"
"722","model 17 vs 11","adni","_orientation","MMSE_ORIENTATION.bl","-0.0149751539322742","0.0699170466497031","-0.0188562488871554","0.0797173644111395"
"723","model 17 vs 11","adni","_orientation","ADAS_ORIENTATION.bl","-0.00960058677206098","0.219772552510155","-0.0115475530489768","0.26674876063139"
"724","model 17 vs 11","adni","_orientation","MOCA_ORIENTATION.bl","0.00512707688119769","0.412330535543042","0.00177470554842358","0.830489426420352"
"725","model 17 vs 11","adni","_orientation","CDORIENT.bl","-0.00655119643201715","0.00639035847261446","-0.00751361190629072","0.0173511829997271"
"726","model 17 vs 11","adni","_orientation","COMBINED PVALUES","4","0.00656224550854554","4","0.0556157461664158"
"727","model 17 vs 11","adni","_visuospatial","EcogSPVisspat.bl","-0.010905680766126","0.0156821677074977","-0.0123020641359059","0.0408640495138724"
"728","model 17 vs 11","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.0034240077320593","0.433040390040555","-0.00619052463335668","0.285983117738741"
"729","model 17 vs 11","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0190507232853418","0.0139371943572144","0.0212283132323466","0.0387277893866269"
"730","model 17 vs 11","adni","_visuospatial","COMBINED PVALUES","3","0.00453127472256868","3","0.00936882863040856"
"731","model 17 vs 11","adni","_execfunc","EcogSPEF.bl","-0.00981242509434818","0.0510968472324341","-0.00952175827173226","0.15747941704928"
"732","model 17 vs 11","adni","_execfunc","MMSE_ATTCALC.bl","-0.00959944508442438","0.166454252631258","-0.00370972830969975","0.686660184016253"
"733","model 17 vs 11","adni","_execfunc","MOCA_EF.bl","0.0180065715110506","0.31255108301336","0.0234860389074331","0.323019294555551"
"734","model 17 vs 11","adni","_execfunc","CDJUDGE.bl","-0.00560932958151212","0.0167396910936782","-0.00615146804657118","0.044992234239277"
"735","model 17 vs 11","adni","_execfunc","COMBINED PVALUES","4","0.00454367072334866","4","0.0906751735921836"
"736","model 17 vs 11","epad","","mmse_total.bl","0.0170888448527017","0.0368511820486035","0.0217225272384161","0.0448710563957432"
"737","model 17 vs 11","epad","","cdr_sum_of_box.bl","-0.00948603413796971","0.00419726195945572","-0.0100097425940936","0.0216310499074371"
"738","model 17 vs 11","epad","","rbans_total_scale.bl","0.118792788214958","0.0807671318476568","0.152601782706825","0.0848833812894186"
"739","model 17 vs 11","epad","","flanker_score.bl","0.0089775259736873","0.0556277456395066","0.00388237773295222","0.509921937815879"
"740","model 17 vs 11","epad","","dotcount_total.bl","0.0633402725520571","0.0155842219223749","0.0773201568594046","0.0257157065680102"
"741","model 17 vs 11","epad","","fav_delay_total_correct.bl","0.0680725500241018","0.0538687694224579","0.0976107437513311","0.0397529044370677"
"742","model 17 vs 11","epad","","fav_learn_r2_correct.bl","0.0267878376298798","0.045936738301919","0.034764587310124","0.0510786147961829"
"743","model 17 vs 11","epad","","fav_learn_r1_correct.bl","0.0186095638391686","0.0963062888573528","0.0337624394443236","0.022226175790318"
"744","model 17 vs 11","epad","","fav_rec_total_correct.bl","0.0188499725135382","0.0283105891243777","0.023614965362989","0.0438785868226457"
"745","model 17 vs 11","epad","","gds_total.bl","-0.0101381534794904","0.644732565784493","0.0237412119886297","0.410594029366535"
"746","model 17 vs 11","epad","","ptau_result.bl","-0.0418887795396488","0.385218564973488","-0.0647280278510326","0.292285157990741"
"747","model 17 vs 11","epad","","ttau_result.bl","-0.37223348562105","0.407077002329576","-0.548585503524646","0.341552831140565"
"748","model 17 vs 11","epad","","abeta_1_42_result.bl","3.81829363569241","0.0728869066168388","6.74339797746191","0.0146339870084531"
"749","model 17 vs 11","epad","","st_trial_total.bl","0.0335067415836044","0.0980119824836051","0.045902832952022","0.0816046988589836"
"750","model 17 vs 11","epad","","fms_med_total.bl","0.0147711561284684","0.374740212525143","0.0205851912580485","0.342111988051688"
"751","model 17 vs 11","epad","","COMBINED PVALUES","13","1.75447347172508e-06","13","1.78844141261218e-06"
"752","model 17 vs 11","epad","_memory","rbans_delayed_memory_index.bl","0.120587155859864","0.113782912676935","0.191576567048539","0.0559563404384282"
"753","model 17 vs 11","epad","_memory","rbans_immediate_memory_index.bl","0.151653536268501","0.0294429305418634","0.183948299287976","0.0436863783962539"
"754","model 17 vs 11","epad","_memory","mmse_recall_total.bl","0.00468106979948333","0.182566814709143","0.00481728725123688","0.298654210813083"
"755","model 17 vs 11","epad","_memory","cdr_memory.bl","-0.00192417807126182","0.101763712256011","-0.00309748403706173","0.0442663681988612"
"756","model 17 vs 11","epad","_memory","COMBINED PVALUES","4","0.00418899076499607","4","0.00284378139481797"
"757","model 17 vs 11","epad","_language","rbans_language_index.bl","-0.00837236942310444","0.868625466237545","0.0257253676534188","0.694951148555438"
"758","model 17 vs 11","epad","_language","mmse_naming_total.bl","-0.000506205512544137","0.141910438847751","-6.4902519646973e-05","0.843772356289889"
"759","model 17 vs 11","epad","_language","COMBINED PVALUES","2","0.513577886057291","2","0.858771146409887"
"760","model 17 vs 11","epad","_orientation","mmse_orientation_total.bl","0.00166588198993671","0.574253291216882","0.00503598390559178","0.198796030527062"
"761","model 17 vs 11","epad","_orientation","cdr_orientation.bl","-0.00169139497097643","0.026651935406593","-0.00164835245034129","0.099457932872958"
"762","model 17 vs 11","epad","_orientation","COMBINED PVALUES","2","0.108588523505083","2","0.0659636999080983"
"763","model 17 vs 11","epad","_visuospatial","flanker_score.bl","0.0089775259736873","0.0556277456395066","0.00388237773295222","0.509921937815879"
"764","model 17 vs 11","epad","_visuospatial","fms_med_total.bl","0.0147711561284684","0.374740212525143","0.0205851912580485","0.342111988051688"
"765","model 17 vs 11","epad","_visuospatial","st_trial_total.bl","0.0335067415836044","0.0980119824836051","0.045902832952022","0.0816046988589836"
"766","model 17 vs 11","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.00638116861998538","0.933670536933554","0.0688839810340836","0.490438727519815"
"767","model 17 vs 11","epad","_visuospatial","COMBINED PVALUES","4","0.197500836174836","4","0.184038834281697"
"768","model 17 vs 11","epad","_execfunc","mmse_calc_total.bl","0.00985346860011043","0.0176838557327563","0.0105281608247443","0.0544314831553275"
"769","model 17 vs 11","epad","_execfunc","cdr_judgement.bl","-0.00355430814383981","0.00041569285881846","-0.00228450376119387","0.0770323546358338"
"770","model 17 vs 11","epad","_execfunc","COMBINED PVALUES","2","5.87986985090534e-05","2","0.0161138366328829"
"771","model 17 vs 12","adni","","MMSE.bl","0.0422083403475357","0.00598862404844064","0.03916972336258","0.0641485976231891"
"772","model 17 vs 12","adni","","CDRSB.bl","-0.0234407734818056","0.0160357499329385","-0.0222984277424334","0.100856773535191"
"773","model 17 vs 12","adni","","EcogSPTotal.bl","-0.00907911396796071","0.0389222535512699","-0.00643943232931114","0.29552922459128"
"774","model 17 vs 12","adni","","ADAS13.bl","-0.17655546354207","0.00123110548554432","-0.138449135773228","0.0653452106940766"
"775","model 17 vs 12","adni","","MOCA.bl","0.0505178392631116","0.0530410398957397","0.0467798606841978","0.191743525241631"
"776","model 17 vs 12","adni","","GDTOTAL.bl","0.0130718800938702","0.165591966345929","0.0170638169322798","0.194679019507155"
"777","model 17 vs 12","adni","","PTAU.bl","-0.127006395831442","0.181612382320821","-0.0325871592936597","0.807061004882614"
"778","model 17 vs 12","adni","","TAU.bl","-1.3241238802203","0.130693537260996","-0.320204261370512","0.793857660375482"
"779","model 17 vs 12","adni","","ABETA.bl","3.74899086109157","0.235849314985104","5.66511886130413","0.200720489085014"
"780","model 17 vs 12","adni","","COMBINED PVALUES","8","1.68190767018873e-06","8","0.0358563412985027"
"781","model 17 vs 12","adni","_memory","EcogSPMem.bl","-0.0100445432215495","0.0629645365911874","-0.0108412988747597","0.152987394882397"
"782","model 17 vs 12","adni","_memory","MMSE_RECALL.bl","-0.0122778248417205","0.0524236169526818","-0.0101320627620808","0.244627102592142"
"783","model 17 vs 12","adni","_memory","ADAS_MEMORY.bl","-0.121714256634901","0.00137641124210586","-0.0997105031407105","0.0563535571079769"
"784","model 17 vs 12","adni","_memory","MOCA_MEMORY.bl","0.0303655493290686","0.288770367872906","0.0413164931803925","0.293794092345085"
"785","model 17 vs 12","adni","_memory","CDMEMORY.bl","-0.0059404507761598","0.00908682727326601","-0.00822085974071939","0.0101609160793606"
"786","model 17 vs 12","adni","_memory","COMBINED PVALUES","5","2.51629686345483e-05","5","0.00291995328868204"
"787","model 17 vs 12","adni","_language","EcogSPLang.bl","-0.00769854572857199","0.0965453867532999","-0.00393384161651578","0.540903069624991"
"788","model 17 vs 12","adni","_language","MMSE_LANGUAGE.bl","-0.00511396586370865","0.21606854267871","-0.00958839318927529","0.0977215739970635"
"789","model 17 vs 12","adni","_language","ADAS_LANGUAGE.bl","-0.0169077672704451","0.0338897538094436","-0.0125310717097906","0.260164938570687"
"790","model 17 vs 12","adni","_language","MOCA_LANGUAGE.bl","0.0212792665302226","0.532134695408419","0.00784747104071072","0.867490543957612"
"791","model 17 vs 12","adni","_language","COMBINED PVALUES","4","0.0276551029739378","4","0.359392763097492"
"792","model 17 vs 12","adni","_orientation","MMSE_ORIENTATION.bl","-0.00920118439341007","0.237958040455809","-0.0057378576384624","0.594591709126606"
"793","model 17 vs 12","adni","_orientation","ADAS_ORIENTATION.bl","-0.00457366244701306","0.533899164750245","0.00175440211876826","0.86705300888973"
"794","model 17 vs 12","adni","_orientation","MOCA_ORIENTATION.bl","0.00348849948619612","0.554561789206097","0.00198302726275778","0.812690447522536"
"795","model 17 vs 12","adni","_orientation","CDORIENT.bl","-0.00621696631060516","0.00613247609833016","-0.00510156310187468","0.101562123210964"
"796","model 17 vs 12","adni","_orientation","COMBINED PVALUES","4","0.0671287388426755","4","0.6856463669779"
"797","model 17 vs 12","adni","_visuospatial","EcogSPVisspat.bl","-0.0107599205914314","0.0113118397748024","-0.00984069525183548","0.101150955320248"
"798","model 17 vs 12","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00432161658376865","0.294330643951271","0.000782448494446206","0.892360275321992"
"799","model 17 vs 12","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0222081246324649","0.00246077008723232","0.0153723035239101","0.134406012365564"
"800","model 17 vs 12","adni","_visuospatial","COMBINED PVALUES","3","0.000572976544779854","3","0.254906485937943"
"801","model 17 vs 12","adni","_execfunc","EcogSPEF.bl","-0.0106510079262437","0.0242092143086377","-0.00484472242865307","0.465821479784953"
"802","model 17 vs 12","adni","_execfunc","MMSE_ATTCALC.bl","-0.0139371520242787","0.0332641303386797","-0.0106776601312607","0.240895671277924"
"803","model 17 vs 12","adni","_execfunc","MOCA_EF.bl","0.033357760828681","0.0477457809883986","0.0309377182072091","0.169521891714108"
"804","model 17 vs 12","adni","_execfunc","CDJUDGE.bl","-0.00434793071674515","0.0491201273839777","-0.00232186846289499","0.445830122923803"
"805","model 17 vs 12","adni","_execfunc","COMBINED PVALUES","4","0.000182245549506268","4","0.173421328325553"
"806","model 17 vs 12","epad","","mmse_total.bl","0.0290130996882627","0.000522453441895308","0.036311212339853","0.000691290005453732"
"807","model 17 vs 12","epad","","cdr_sum_of_box.bl","-0.0067557689664684","0.0454266554372182","-0.00586850023551181","0.170768826867892"
"808","model 17 vs 12","epad","","rbans_total_scale.bl","0.164960050169232","0.0175832331640385","0.16939178472432","0.0544385476306966"
"809","model 17 vs 12","epad","","flanker_score.bl","0.0103069584849596","0.0311585723559439","0.00280084878732294","0.627183845981693"
"810","model 17 vs 12","epad","","dotcount_total.bl","0.0815313812423705","0.00256677415173265","0.0726098874972177","0.0320106222601188"
"811","model 17 vs 12","epad","","fav_delay_total_correct.bl","0.0444153146560962","0.225935383599158","0.0765798352574655","0.0989986906402243"
"812","model 17 vs 12","epad","","fav_learn_r2_correct.bl","0.0215552889126938","0.117941387807044","0.0344785597794869","0.0483159663370184"
"813","model 17 vs 12","epad","","fav_learn_r1_correct.bl","0.00774953249385798","0.500221156776267","0.0127442488324933","0.380965881561496"
"814","model 17 vs 12","epad","","fav_rec_total_correct.bl","0.0121785716488437","0.173826007834015","0.0207706799446833","0.0665427769430113"
"815","model 17 vs 12","epad","","gds_total.bl","-0.0229963184917868","0.305678952498132","-0.0261048162776622","0.36004316627494"
"816","model 17 vs 12","epad","","ptau_result.bl","-0.0450071322500128","0.359414847679838","0.0335452814972038","0.587741801534996"
"817","model 17 vs 12","epad","","ttau_result.bl","-0.407296672668225","0.372879642418776","0.33974796042797","0.553992934560594"
"818","model 17 vs 12","epad","","abeta_1_42_result.bl","2.11946570212921","0.32760340760313","2.50436598279659","0.361028065380595"
"819","model 17 vs 12","epad","","st_trial_total.bl","0.0361082042593875","0.0804715535534888","0.0445700228326462","0.0880231384006183"
"820","model 17 vs 12","epad","","fms_med_total.bl","0.00177131503698372","0.91690244747384","0.0015084154986566","0.94387180484157"
"821","model 17 vs 12","epad","","COMBINED PVALUES","13","4.59634581247972e-05","13","0.00174008665214714"
"822","model 17 vs 12","epad","_memory","rbans_delayed_memory_index.bl","0.155512230884844","0.0457827870497781","0.100172339055946","0.311065904405544"
"823","model 17 vs 12","epad","_memory","rbans_immediate_memory_index.bl","0.166896510349479","0.0190126019102572","0.194850039499928","0.0318986821010942"
"824","model 17 vs 12","epad","_memory","mmse_recall_total.bl","0.00799739480195112","0.0258432721550626","0.00546244608520165","0.2356467408674"
"825","model 17 vs 12","epad","_memory","cdr_memory.bl","-0.00113440665839847","0.343902546145395","-0.000958526538769635","0.523714718325264"
"826","model 17 vs 12","epad","_memory","COMBINED PVALUES","4","0.00112652216789178","4","0.0663343619715268"
"827","model 17 vs 12","epad","_language","rbans_language_index.bl","0.0208010110573246","0.68745068108203","0.0595313208818136","0.358581434721451"
"828","model 17 vs 12","epad","_language","mmse_naming_total.bl","-0.000467207462945313","0.184161444475014","-0.00078990931221275","0.085813094950687"
"829","model 17 vs 12","epad","_language","COMBINED PVALUES","2","0.385675460419817","2","0.110709304277312"
"830","model 17 vs 12","epad","_orientation","mmse_orientation_total.bl","0.00269854642961079","0.372895059656341","0.00412942046491719","0.287887882883939"
"831","model 17 vs 12","epad","_orientation","cdr_orientation.bl","-0.0014625692606595","0.0602151086517567","-0.00100238583290627","0.304910928553619"
"832","model 17 vs 12","epad","_orientation","COMBINED PVALUES","2","0.0921953711678314","2","0.22466608809449"
"833","model 17 vs 12","epad","_visuospatial","flanker_score.bl","0.0103069584849596","0.0311585723559439","0.00280084878732294","0.627183845981693"
"834","model 17 vs 12","epad","_visuospatial","fms_med_total.bl","0.00177131503698372","0.91690244747384","0.0015084154986566","0.94387180484157"
"835","model 17 vs 12","epad","_visuospatial","st_trial_total.bl","0.0361082042593875","0.0804715535534888","0.0445700228326462","0.0880231384006183"
"836","model 17 vs 12","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.113756600132099","0.14612483641991","0.101294413017881","0.305828259182336"
"837","model 17 vs 12","epad","_visuospatial","COMBINED PVALUES","4","0.0711469072135413","4","0.51033079519045"
"838","model 17 vs 12","epad","_execfunc","mmse_calc_total.bl","0.0135928590065965","0.00133858761389663","0.0207461278518229","0.000132654822940305"
"839","model 17 vs 12","epad","_execfunc","cdr_judgement.bl","-0.00278744897733402","0.00665838138199369","-0.00220085519130045","0.083767216221837"
"840","model 17 vs 12","epad","_execfunc","COMBINED PVALUES","2","5.36744970289218e-05","2","0.000189167339005768"
"841","model 17 vs 13","adni","","MMSE.bl","0.0357931456991431","0.0273685813838192","0.0566905651418309","0.00823398086613671"
"842","model 17 vs 13","adni","","CDRSB.bl","-0.0215514683965273","0.0364025165352799","-0.0374045228883446","0.00682637097675335"
"843","model 17 vs 13","adni","","EcogSPTotal.bl","-0.00614614022387339","0.186467292345747","-0.00926624794413919","0.138271833079531"
"844","model 17 vs 13","adni","","ADAS13.bl","-0.164045016364457","0.00483258656588447","-0.243945047338309","0.00167495909088947"
"845","model 17 vs 13","adni","","MOCA.bl","0.055192463864644","0.0441494306274377","0.0855761634295304","0.0201919004230023"
"846","model 17 vs 13","adni","","GDTOTAL.bl","0.0107869250241283","0.279665203501387","0.0172667625584107","0.194301456181628"
"847","model 17 vs 13","adni","","PTAU.bl","-0.237185464818351","0.0173570216104853","-0.2619019361488","0.0525291240639677"
"848","model 17 vs 13","adni","","TAU.bl","-2.15594106159757","0.0189014582155603","-2.538479489564","0.0422276856965099"
"849","model 17 vs 13","adni","","ABETA.bl","5.36109457098085","0.106227564464372","5.93850706362908","0.183538568100017"
"850","model 17 vs 13","adni","","COMBINED PVALUES","8","1.37893236789109e-06","8","2.29210780835833e-07"
"851","model 17 vs 13","adni","_memory","EcogSPMem.bl","-0.00525589001043563","0.357733232204568","-0.00997292341890781","0.193020711304181"
"852","model 17 vs 13","adni","_memory","MMSE_RECALL.bl","-0.0134139056489764","0.0455245051605633","-0.0235153368532821","0.00912599445228415"
"853","model 17 vs 13","adni","_memory","ADAS_MEMORY.bl","-0.125059223262295","0.00193275989177285","-0.168893021822594","0.0017399579051686"
"854","model 17 vs 13","adni","_memory","MOCA_MEMORY.bl","0.0468580913523375","0.120327418337942","0.0700601896570556","0.0797967196086745"
"855","model 17 vs 13","adni","_memory","CDMEMORY.bl","-0.00468769326754361","0.0515536100396911","-0.00815526261201852","0.012002336500347"
"856","model 17 vs 13","adni","_memory","COMBINED PVALUES","5","0.000265691265021901","5","5.71126510855778e-06"
"857","model 17 vs 13","adni","_language","EcogSPLang.bl","-0.00570029513008416","0.244860391229604","-0.005977392815513","0.366717324091257"
"858","model 17 vs 13","adni","_language","MMSE_LANGUAGE.bl","-0.00275347439131971","0.52861300550715","-0.00474002403936075","0.414299799195709"
"859","model 17 vs 13","adni","_language","ADAS_LANGUAGE.bl","-0.0122426123935071","0.14615168542401","-0.0202222104081412","0.0790123796033645"
